Customer ID,Name,Gender,Age,Email Address,Dietary Preferences,Food Allergies,Health Condition,Disliked Foods,Cooking Skill Level,Budget Range,Common Ingredients,Last Active Time,cannot_eat,Household Size
21a7a1f6-584d-4312-81d7-7c620252b422,Paula Jones,Male,79,ashleyleach@example.org,東南亞式,蛋,無,"['玉米', '桂竹筍']",Intermediate,Low,Eggs,2024-03-26 06:30:03,無,
7104bf1b-ef09-4e5c-86a7-bea2a1f9b66a,Linda Valdez,Female,63,toni31@example.net,歐式,無,無,"['蓮藕', '水果']",Beginner,High,Rice,2023-07-22 15:54:35,無,
4fe5417b-1821-406b-9036-5be651acdc83,Ernest Bean,Female,59,becktanya@example.com,歐式,牛奶,無,['菠菜'],Intermediate,Medium,Chicken,2024-01-04 15:40:12,無,
5686ad07-8f57-4705-8a3d-a5d337c9d0cf,Lori Morris,Female,52,patricia88@example.com,印度式,無,無,"['南瓜', '蘿蔔', '空心菜']",Expert,Medium,Eggs,2024-03-24 07:57:49,無,
b58b7783-c3ee-483d-9987-2fa9c5d7a0a6,Monique Avila,Male,59,amandamorris@example.org,韓式,堅果,無,['烏魚'],Beginner,Low,Eggs,2023-12-12 22:52:08,無,
53fd1149-4ba3-4321-b606-266f2c5af821,Johnathan Alexander,Female,48,fernandezjoseph@example.com,韓式,小麥,無,"['大黃瓜', '牛肉', '菱角', '皇帝豆']",Intermediate,High,Chicken,2022-06-09 05:59:36,無,
cd8475c3-8719-49ad-a6b5-3368a3ea63d8,Amanda Rios,Female,78,baileyheather@example.net,印度式,芹菜,無,['干貝'],Expert,Low,Rice,2023-01-20 17:45:45,無,
a796038b-f3ee-4d30-8777-d9d8a50427ff,Gregory Reed,Male,79,michael83@example.org,東南亞式,貝類,無,"['雞肉', '玉米筍', '菱角']",Intermediate,Medium,Chicken,2024-04-27 22:01:25,無,
9a20033b-3f53-4016-815c-17d034d3f051,Thomas Maldonado,Female,74,smithgina@example.org,中式,貝類,無,"['南瓜', '紅豆', '綠竹筍', '苦瓜']",Intermediate,Low,Chicken,2023-10-09 19:26:26,無,
d1c0ba05-07f9-4924-9172-196e1d2ff7a2,Beverly Jacobs,Female,58,amandamiller@example.org,西式,無,無,"['花椰菜', '芹菜', '菠菜']",Intermediate,Medium,Rice,2024-04-08 13:15:39,無,
db522ae1-5bdb-475a-b674-1b85966a4b8c,Karen Maldonado,Female,74,adrian01@example.com,中式,花生,無,['水果'],Expert,Medium,Rice,2022-11-30 20:30:59,無,
64e74516-808f-49d7-9a92-a64f5d77e0c9,Robert Evans,Male,51,michael63@example.net,東南亞式,大豆,無,"['茄子', '空心菜', '鮮蝦']",Beginner,High,Rice,2022-09-12 23:25:12,無,
bf85943b-b7d5-45c1-a76e-dfc0d6c9e038,Katie Jackson,Female,77,marialee@example.net,日式,無,無,"['南瓜', '葉菜', '貝類']",Intermediate,High,Chicken,2022-12-22 19:59:50,無,
f76f5066-0401-442a-a3bf-d40e642b1963,Thomas Taylor DDS,Male,59,michael62@example.net,西式,芹菜,無,"['栗子', '烏魚子', '玉米', '蓮藕', '葉菜', '櫛瓜']",Intermediate,High,Eggs,2023-05-03 04:30:23,無,
377ce1c5-2934-411d-a3ef-b65eaec3881f,John Gonzalez,Female,51,barnesdeborah@example.org,歐式,堅果,無,"['杏鮑菇', '櫛瓜', '豆皮', '蘿蔔', '小白菜', '豬肉']",Expert,Low,Rice,2022-11-01 14:01:40,無,
ec9a7257-aec2-4727-9279-0b329caf5fca,Christine Lewis,Male,67,tmcguire@example.net,韓式,小麥,無,"['豆皮', '栗子', '木耳', '荔枝']",Intermediate,Medium,Chicken,2022-05-24 02:05:06,無,
9838fdab-00fb-4004-8372-a83063449e8a,Elizabeth Wilson,Female,50,freemandavid@example.net,日式,魚,無,"['芥菜', '蘆筍', '冬瓜', '竹筍', '四季豆', '芋頭']",Beginner,High,Rice,2023-08-22 23:24:13,無,
3879ac23-d523-4b3d-aedc-0794593272fb,Jonathan Turner,Female,79,kyle41@example.org,東南亞式,芹菜,無,"['紅豆', '草莓']",Expert,Low,Rice,2023-04-22 08:22:14,無,
e98e2260-1367-48ce-b257-84982fdc24a9,John Reyes,Female,55,younggeorge@example.net,東南亞式,牛奶,無,"['海鮮', '海鮮', '貝類']",Intermediate,Medium,Eggs,2023-04-02 03:48:00,無,
65d54075-aacd-4d8c-8385-23382400f563,Shelby Patterson,Male,49,maureen49@example.com,西式,大豆,無,"['豬肉', '櫛瓜', '香蕉', '芋頭', '皇宮菜']",Intermediate,High,Chicken,2024-03-14 18:04:57,無,
d3dac7a9-6068-4829-91c6-fda33e9f8f95,Patrick Sanders,Male,72,jennifer85@example.org,東南亞式,芥末,無,"['蓮藕', '花椰菜', '蟹類']",Beginner,High,Eggs,2023-01-11 22:29:22,無,
e813ff4a-f75a-4e41-8eb9-47ff7839581e,Patrick Miller,Female,49,johnsimpson@example.com,印度式,堅果,無,"['酪梨', '豬肉', '玉米']",Beginner,Medium,Rice,2022-07-24 02:46:00,無,
9038bcef-b690-48a1-863d-d465ef0def33,Michelle Harrington MD,Female,78,cjohnson@example.net,日式,蛋,無,"['草莓', '櫛瓜', '秋葵', '大頭菜']",Expert,Medium,Chicken,2022-12-02 23:30:53,無,
966946fb-2439-421a-b847-9befca88d3e8,Mitchell Mccarty,Male,67,brandy90@example.com,歐式,花生,無,"['杏鮑菇', '芹菜', '豆干']",Intermediate,Low,Rice,2023-07-24 18:42:24,無,
824ca3d8-4b3e-40fb-9b43-641717bd79c2,Catherine Zamora,Male,73,danny84@example.net,印度式,蛋,無,"['水果', '高麗菜', '韭菜', '茄子', '櫛瓜', '鮑魚']",Intermediate,High,Eggs,2022-08-09 03:52:30,無,
706320ca-878a-46a4-9296-9bb5614d9867,Robert Mcclure,Female,70,ocontreras@example.org,歐式,大豆,無,"['豆腐', '豆干']",Expert,Low,Rice,2023-09-28 03:04:43,無,
895236a8-be95-4664-a0ac-a1e89b37daab,Angela Jones,Female,68,michaelcarpenter@example.org,東南亞式,貝類,無,"['茄子', '芥菜', '瓜果']",Beginner,Low,Chicken,2023-02-21 02:08:55,無,
177d2a41-4305-4872-a3f6-0c2b57370033,William Payne,Female,48,jason96@example.com,東南亞式,無,無,"['菱角', '山藥', '絲瓜']",Expert,High,Eggs,2023-08-21 19:10:19,無,
d5fde685-b8a0-4e25-9a42-455d31eb2eee,William Taylor,Female,62,cortezmary@example.com,歐式,魚,無,"['韭菜', '杏鮑菇', '紅豆', '草莓']",Intermediate,High,Eggs,2022-09-10 09:57:37,無,
b1709ecb-9f77-4f09-8dc3-627f38155048,Erin Marshall,Male,80,melissa79@example.org,韓式,牛奶,無,['蘋果'],Beginner,High,Eggs,2022-06-21 05:43:11,無,
e604524b-43d7-4547-89cc-3d30c784f6c0,Reginald Blackburn,Female,75,hpowers@example.com,東南亞式,牛奶,無,"['小黃瓜', '茭白筍', '芋頭', '藜麥']",Expert,Medium,Chicken,2022-07-23 21:06:46,無,
16aa5b98-c673-4dff-a090-252366233da0,Timothy Nichols,Male,53,lvillarreal@example.net,日式,芹菜,無,"['高麗菜', '透抽', '栗子', '莧菜', '魚類', '青江菜']",Expert,High,Chicken,2023-07-17 14:19:05,無,
ba60cf22-b38a-4fa7-8a06-8746d9833fbf,Malik Ingram,Male,53,andrewstyler@example.org,東南亞式,花生,無,"['茼蒿', '紅豆', '皇帝豆']",Expert,Low,Chicken,2022-05-15 06:07:33,無,
b4afb4c8-82c7-48ae-82ec-2a850c3fb1c8,Charles Miller,Male,71,sandersjanice@example.net,西式,貝類,無,"['豆干', '長豆', '蘋果', '海藻類', '荔枝']",Beginner,Low,Rice,2024-03-26 09:56:15,無,
90f9ddde-3707-472b-91c2-36d967fcef75,Derek Alvarado,Female,67,larsonsteven@example.net,中式,大豆,無,"['杏鮑菇', '金針菇', '小白菜', '茭白筍', '薑', '鮑魚']",Beginner,High,Rice,2023-09-05 08:06:25,無,
a94ab540-bd43-47b4-b7f9-381bab4467b9,Paul Morales,Female,47,ecarter@example.net,韓式,無,無,['鮑魚'],Intermediate,Medium,Rice,2022-09-23 11:59:43,無,
e852edf7-c59e-47bb-a76b-cf052b261aaa,Melinda Turner,Male,74,ismith@example.net,韓式,小麥,無,"['綠竹筍', '皇宮菜', '莧菜', '藜麥', '烏魚子']",Expert,Low,Eggs,2024-03-03 20:25:39,無,
f29d0f66-c1ab-4e6d-80e0-56b9334f1b79,Vincent Martin,Male,56,nestrada@example.com,中式,小麥,無,"['菠菜', '薑', '南瓜']",Expert,High,Eggs,2022-10-03 20:21:47,無,
bc0b87a5-2ba5-4317-9a77-57c79364a211,Jill Schmidt,Male,55,sarah43@example.org,歐式,堅果,無,"['雞肉', '小白菜', '青椒', '海藻類']",Intermediate,Medium,Eggs,2023-06-12 22:25:36,無,
c7b6478f-9618-4910-9f44-3809f9c33f0a,Mary York,Female,70,pbarker@example.org,西式,芝麻,無,"['栗子', '豆腐', '大頭菜']",Expert,Low,Chicken,2024-02-21 03:43:54,無,
58a1ca31-0a4c-48b0-b241-e61745dff195,Ashlee Wallace,Female,59,harold00@example.org,歐式,貝類,無,"['馬鈴薯', '海鮮', '皇帝豆']",Intermediate,High,Rice,2022-09-30 14:34:20,無,
4d000d86-41a7-46db-9587-226a9bd54c79,Brandi Miller,Female,70,qgonzalez@example.org,歐式,無,無,"['豆腐', '櫛瓜', '地瓜']",Beginner,Medium,Eggs,2022-05-19 20:32:50,無,
e27303be-aced-40ab-b2e9-da764d35c5e5,Richard Ramirez,Male,57,jameswalker@example.net,中式,芝麻,無,"['豆干', '地瓜', '荔枝']",Expert,Low,Rice,2024-04-18 13:44:33,無,
4f5a48e4-0a64-46c2-a6c3-c855c0f726c7,Shawn Payne,Female,64,justin32@example.org,印度式,花生,無,"['蘆筍', '紅豆']",Expert,Medium,Eggs,2023-07-19 11:24:30,無,
43496b58-1229-4510-a04b-90bfb3c6d225,Debbie Fischer,Female,48,danielle18@example.org,西式,牛奶,無,"['海藻類', '香蕉', '根莖']",Intermediate,Medium,Rice,2023-09-10 11:37:52,無,
f07a106c-5da1-4d59-9017-5fc11c16defb,Robert Russell,Male,67,dianaaguilar@example.com,中式,花生,無,"['紅豆', '綠竹筍', '海藻類']",Beginner,High,Eggs,2022-07-25 09:55:36,無,
33c4940f-b23e-4b50-8d29-d398969846d6,Linda Jones,Male,80,michele91@example.org,中式,無,無,"['菱角', '洋蔥', '青椒', '皇帝豆']",Intermediate,Medium,Eggs,2023-07-31 12:00:26,無,
c478abe8-0c13-4219-a26e-60ee1aceae6e,Brandon Reynolds,Male,58,aguilarnicholas@example.com,日式,貝類,糖尿病,"['山藥', '菱角', '瓜果']",Intermediate,Low,Eggs,2024-03-17 18:22:03,,2.0
40c71f56-47e2-4cdb-920b-998f58ace378,Matthew Jennings,Female,80,perrytraci@example.net,韓式,花生,心臟病,['木耳'],Expert,Low,Rice,2023-04-13 13:46:54,,4.0
e48cd14a-c3d5-41d9-88a2-7ce2245e0b1b,Mr. Nicholas Herrera,Female,76,jhester@example.com,中式,牛奶,高血壓,['茭白筍'],Intermediate,Medium,Eggs,2022-10-10 13:04:57,,4.0
5989b41e-bd49-42c9-87dd-2c17b68f9227,Joe Ford,Male,75,blawrence@example.com,日式,無,關節炎,"['鯧魚', '花白菜']",Beginner,Medium,Rice,2022-05-18 00:22:52,,3.0
01995846-375e-442c-a09d-749ad915b944,Daniel Kirby,Male,65,melinda40@example.org,韓式,花生,關節炎,"['透抽', '酪梨', '豆腐', '杏鮑菇', '油菜', '烏魚子']",Beginner,Low,Rice,2022-11-10 02:24:49,,5.0
f681c686-a9f4-443a-b57b-db8e13b92151,Gregory Martinez,Male,71,maria26@example.com,日式,蛋,慢性呼吸道疾病,"['皇帝豆', '菱角', '花椰菜', '水果', '長豆', '絲瓜']",Expert,Low,Rice,2023-07-28 23:07:23,,2.0
5f89f6e1-7817-4218-903b-c552f6eed873,Joshua Sanders,Male,46,kingthomas@example.net,日式,堅果,高血壓,"['蓮藕', '紅豆', '木耳', '瓜果', '冬瓜', '莧菜']",Intermediate,Low,Rice,2023-05-25 14:49:02,,2.0
cadb1739-5925-4922-9f6a-3c5b6565a829,Lisa Santiago,Male,73,mary79@example.org,印度式,小麥,慢性呼吸道疾病,"['瓜果', '海鮮', '茄子', '豆皮', '韭菜', '菇類']",Intermediate,High,Rice,2024-02-05 00:50:11,,3.0
427be269-4699-43a7-8104-feb274f07cbf,Evelyn Webb,Female,72,briannahebert@example.com,西式,芥末,糖尿病,"['魚類', '木耳', '雞肉']",Beginner,Low,Rice,2023-02-05 14:12:10,,5.0
2d0af679-4715-48c0-8b8f-09a086271cd8,Jennifer Myers,Female,58,cflores@example.org,歐式,堅果,心臟病,"['瓜果', '杏鮑菇', '茄子']",Intermediate,Low,Chicken,2023-08-30 19:48:43,,3.0
974a2a45-5ce2-4adc-b760-410e5e9de36a,Cameron Elliott,Male,53,willie04@example.com,中式,牛奶,高血壓,"['金針菇', '蛋', '根莖']",Intermediate,High,Chicken,2023-09-08 03:49:07,,4.0
5189e24b-4821-44b4-8ab3-f7016cb37e06,Sarah Smith,Male,64,jacobcline@example.org,西式,無,慢性呼吸道疾病,"['牛肉', '烏魚', '蓮藕', '魚類', '小白菜']",Beginner,High,Chicken,2024-01-19 05:32:48,,3.0
e55ea2a2-b444-4e9f-9cfc-44fe101ae78c,Samantha Wilson,Male,65,sheltoncatherine@example.com,印度式,無,關節炎,"['抱子芥菜', '藜麥', '海藻類', '豆腐', '油菜']",Expert,High,Rice,2022-07-08 11:16:49,,3.0
55d0dd06-ae93-4bd4-89be-d6c9cf650315,Robert Johnson,Female,72,kelsey19@example.org,西式,芹菜,高血壓,"['芋頭', '青江菜']",Intermediate,Medium,Rice,2023-11-09 02:28:40,,3.0
15187506-ff1a-4506-998b-4a330047140b,Gail Harris,Male,63,jamespaul@example.com,韓式,魚,骨質疏鬆症,"['韭菜', '芋頭', '栗子', '苦瓜', '鮑魚', '花白菜']",Intermediate,High,Rice,2023-03-20 18:59:39,,1.0
f31d202c-49a4-474f-9550-8d35a0154a17,Mr. Christopher Brown,Male,61,rittertammy@example.com,日式,蛋,高血壓,"['皇宮菜', '牛肉']",Beginner,Low,Eggs,2023-02-11 21:52:57,,5.0
b9574938-8bf3-4283-86e9-0c8fc23dcaaa,Robert Harris,Male,60,edwardsthomas@example.com,日式,芹菜,關節炎,"['花椰菜', '竹筍', '鮑魚', '蟹類', '透抽', '杏鮑菇']",Intermediate,Low,Rice,2024-03-18 06:35:41,,5.0
dc7ee22e-7ab0-48f3-a522-a7b2e19a3c69,Darius Brown,Female,53,michaelsmith@example.com,西式,堅果,糖尿病,"['青椒', '青江菜', '干貝']",Expert,Medium,Rice,2023-11-01 06:54:55,,2.0
e5d2595d-3fe2-42d3-bb50-0d40a6fe3e36,Stephen Hall,Male,70,kendra13@example.org,西式,芹菜,關節炎,"['茼蒿', '花椰菜', '雞肉', '芥菜', '櫛瓜', '貝類']",Intermediate,High,Rice,2022-09-06 15:54:13,,3.0
71efb940-3e87-414d-acf0-0b1f56599640,Dylan Gonzales,Female,51,lunajoel@example.org,韓式,大豆,心臟病,"['海鮮', '油菜']",Intermediate,Low,Chicken,2023-08-19 12:55:10,,3.0
ede76d5d-fe5d-4313-937b-5b6c9151ceeb,Anna Malone,Female,50,leah84@example.org,歐式,無,關節炎,"['海藻類', '茼蒿', '金針菇', '烏魚子', '蒲瓜']",Intermediate,Medium,Chicken,2023-01-26 05:25:53,,1.0
3e70aaea-73e4-4999-8472-1ebf58278a7f,Bryan Martinez,Female,52,jennifer89@example.net,韓式,小麥,高血壓,"['貝類', '干貝', '菠菜', '芹菜', '水果']",Expert,Medium,Eggs,2023-09-22 16:04:21,,1.0
dbd51586-5b48-4ed9-b0ea-25382e6830b0,Ashley Williams,Female,59,antonio83@example.net,日式,花生,慢性呼吸道疾病,['菇類'],Intermediate,High,Chicken,2023-10-10 11:40:40,,2.0
77fea398-e1b5-4f14-80c8-259531e2dcf2,Shannon Roberts,Male,46,xlawrence@example.com,東南亞式,無,骨質疏鬆症,"['羊肉', '草莓', '海鮮']",Intermediate,Low,Eggs,2022-08-27 19:56:23,,2.0
79e617b9-1d9f-49e0-8681-eeeeff34c2bc,William Krueger,Male,51,james88@example.org,韓式,無,慢性呼吸道疾病,['番茄'],Beginner,Medium,Chicken,2024-02-03 04:00:01,,5.0
fb02482c-f9c4-4f3c-8b83-46112381aa7b,Michael Scott,Female,61,williamhamilton@example.net,中式,芹菜,心臟病,['菱角'],Beginner,Low,Rice,2023-11-17 14:53:32,,2.0
206df202-baab-4767-93e0-a1c046db7c17,Elizabeth Gardner,Male,78,frankreyes@example.com,日式,芥末,高血壓,"['玉米', '青椒', '鯧魚', '花白菜', '小白菜']",Beginner,Medium,Eggs,2022-06-01 15:25:57,,3.0
93fe0882-2fc6-425c-adea-05aa38aee0b1,Tracy Johnson,Male,53,geoffreysalazar@example.net,韓式,貝類,骨質疏鬆症,"['豆皮', '芥菜', '草莓', '鮑魚', '玉米筍', '干貝']",Beginner,High,Eggs,2023-06-15 05:12:48,,2.0
07742320-e891-49c7-9b68-e61d3a69277c,Cody Vega,Female,62,burgessanthony@example.com,韓式,牛奶,糖尿病,"['蛋', '綠竹筍', '豆腐', '水果', '葉菜', '牛肉']",Expert,High,Chicken,2024-03-21 05:38:26,,4.0
c6969caf-8f5c-47a9-872a-3c308b3015e8,Stephanie Vaughn,Female,57,lindsaysummers@example.net,韓式,大豆,關節炎,"['荔枝', '蒜頭', '蓮子']",Expert,Low,Eggs,2023-05-30 10:58:54,,2.0
08f46f30-beb6-4eca-836c-c008f1165bb0,Deanna Kim,Female,63,kgonzalez@example.org,西式,牛奶,慢性呼吸道疾病,"['洋蔥', '海藻類', '莧菜', '青江菜', '蘋果']",Expert,Low,Chicken,2022-05-26 18:40:07,,5.0
95adba4b-8c5f-4e50-b8e9-44455563fa91,Lisa Armstrong,Male,72,karen61@example.org,印度式,芥末,關節炎,"['大頭菜', '菠菜']",Intermediate,Low,Eggs,2024-03-19 08:04:21,,2.0
1c4e69c8-6e09-44a6-965f-182112e5f0be,Jessica Harrison,Male,70,toddhensley@example.com,印度式,花生,糖尿病,['酪梨'],Beginner,Medium,Rice,2023-09-27 10:37:54,,4.0
ecdd9513-19d2-497b-bb33-7cf52e8124e2,Shannon Fitzgerald,Female,49,zhill@example.org,東南亞式,芝麻,心臟病,"['蘿蔔', '番茄', '青椒']",Intermediate,Medium,Chicken,2023-11-13 02:22:12,,1.0
03001811-9e20-4074-956e-fc8820e838cf,Angela Macias,Male,49,luis26@example.net,印度式,貝類,心臟病,"['茭白筍', '鯧魚', '茼蒿', '菇類', '蘆筍']",Beginner,Medium,Eggs,2023-10-17 20:15:27,,4.0
6223f649-0298-4a62-9ad5-240a6675b242,Amy Mckinney,Male,64,sethbarnett@example.net,西式,花生,心臟病,"['紅蔥頭', '芋頭', '葉菜']",Intermediate,Medium,Chicken,2022-12-04 19:48:22,,4.0
ba761126-5b67-4715-8d0b-c4e2308eceaf,Brenda Boone,Male,68,matthew57@example.org,韓式,牛奶,骨質疏鬆症,"['莧菜', '豆皮', '山藥', '烏魚', '青椒']",Expert,Low,Chicken,2023-03-07 21:55:27,,2.0
3d194fea-e248-48db-b9ab-e436382cad23,Vincent Phillips,Female,60,michael63@example.net,日式,堅果,骨質疏鬆症,"['豆干', '蘿蔔', '皇宮菜']",Intermediate,Low,Chicken,2024-02-05 06:23:17,,4.0
913dc093-d81a-43f3-ac1e-6c70a16cfe35,Gabriel Lopez,Female,65,michael79@example.com,韓式,無,高血壓,['海鮮'],Intermediate,High,Eggs,2023-02-17 07:27:54,,1.0
02c3efc0-c2be-4f80-bc20-738631b5ace8,Jeffrey Chapman MD,Male,73,jodisutton@example.com,印度式,大豆,慢性呼吸道疾病,"['蘿蔔', '苦瓜', '玉米筍', '馬鈴薯', '長豆', '蟹類']",Expert,Medium,Eggs,2022-11-27 06:39:15,,4.0
7ca2d7c6-d80d-4120-80f1-7152195f351b,Bethany Hernandez,Female,62,jimmysanchez@example.com,東南亞式,堅果,心臟病,['根莖'],Beginner,Low,Chicken,2022-07-31 07:15:00,,2.0
d235591d-50ae-47e8-938f-9f5766de983f,Valerie Walsh,Female,73,benjaminstewart@example.org,歐式,堅果,慢性呼吸道疾病,['海鮮'],Expert,High,Eggs,2022-08-03 11:25:03,,1.0
b5e6351c-879a-43ac-82e1-4640ea7940d0,Paul Brown,Female,69,heathernguyen@example.org,西式,貝類,關節炎,"['葉菜', '南瓜', '菇類']",Beginner,Low,Eggs,2023-03-28 01:31:07,,3.0
36622c7d-403f-43bc-a465-62f6be77efef,Mark Carney,Male,55,pjohnson@example.org,日式,無,關節炎,['蒜頭'],Expert,High,Eggs,2024-04-24 15:56:07,,4.0
b2b9a69b-f984-48cd-a7bc-98febe0b6c18,Benjamin Rios DDS,Male,62,scottharrison@example.net,西式,貝類,糖尿病,"['青江菜', '蒜頭']",Intermediate,High,Eggs,2024-03-22 11:03:41,,4.0
0c4c91cb-2053-4acf-b0b4-6f6b520813b8,Ashley Lewis,Female,73,wcunningham@example.net,西式,牛奶,高血壓,"['山藥', '蘿蔔', '花椰菜']",Expert,Medium,Chicken,2023-09-16 22:32:16,,5.0
5d1b423c-f876-4bd4-b354-22656e62d6da,Emily Ramirez,Female,67,kwiley@example.net,日式,大豆,慢性呼吸道疾病,"['蘿蔔', '透抽', '苦瓜', '水蓮']",Beginner,Low,Chicken,2023-12-12 15:24:15,,3.0
12caec03-4309-4554-a65d-2a4c571cd471,Chad Robles,Female,68,stevenshaw@example.com,韓式,無,心臟病,['抱子芥菜'],Intermediate,Low,Rice,2022-11-21 07:04:01,,1.0
3fac30e9-0d62-4943-afe0-5726532934d6,Richard Fernandez,Male,80,torresmary@example.org,中式,魚,高血壓,"['烏魚', '菇類', '蛋', '海藻類', '莧菜']",Beginner,High,Rice,2023-12-12 19:47:52,,3.0
c191667d-dc2e-4ab4-b71b-4c4f2870ca88,Angela Powell,Male,69,ichristian@example.net,東南亞式,牛奶,骨質疏鬆症,"['水果', '絲瓜', '羊肉', '鮮蝦', '茭白筍', '韭菜']",Expert,Low,Rice,2023-07-17 14:34:47,,4.0
85d7699b-8a67-4b10-9500-7506bf59c497,Jaime Woodward,Female,69,bscott@example.net,日式,小麥,慢性呼吸道疾病,"['蘆筍', '蓮藕', '玉米']",Intermediate,High,Chicken,2023-05-02 14:59:07,,4.0
0fee2ae5-77dd-4dbf-a787-6bb8d565a447,Matthew Galloway,Female,46,shelbybrown@example.org,中式,貝類,慢性呼吸道疾病,['鮮蝦'],Beginner,Low,Rice,2024-01-18 03:33:49,,2.0
2a7c1198-d5a2-424c-86a8-a1da08f99f0a,Daisy Spencer,Male,52,joshua99@example.org,中式,花生,骨質疏鬆症,"['海藻類', '荔枝', '高麗菜', '杏鮑菇', '絲瓜', '透抽']",Intermediate,Medium,Rice,2023-01-10 13:38:09,,5.0
45109c8a-104a-466c-905c-85a0006ee0d4,Sherry Patterson,Female,63,jennifer60@example.org,日式,芝麻,關節炎,"['茄子', '栗子']",Beginner,Low,Eggs,2023-09-30 12:12:20,,2.0
b6ee32f3-b6b5-435f-8fcb-d6b98497e950,Patrick Williams,Female,72,ktorres@example.com,中式,魚,心臟病,"['蒲瓜', '鯧魚', '番茄', '海藻類', '空心菜', '魚類']",Expert,High,Eggs,2022-06-13 02:59:36,,1.0
f05c63ab-ad60-490c-a0b9-2a07246efd3b,Kimberly Chen,Male,53,john87@example.net,中式,芝麻,骨質疏鬆症,"['番茄', '大頭菜']",Intermediate,Medium,Rice,2023-12-16 21:21:18,,5.0
11e755f7-03bc-4554-8ab5-723ee61cc6d2,Bryan Davis,Male,46,clarkjill@example.net,歐式,芥末,糖尿病,['酪梨'],Beginner,Low,Eggs,2023-08-06 14:59:36,,1.0
91617e06-9d10-40bd-a861-97c14fa21b8d,Keith Gonzalez,Male,45,ashleyjohnson@example.org,歐式,魚,心臟病,"['蒲瓜', '瓜果', '豆腐', '蟹類']",Beginner,Low,Chicken,2023-01-23 03:28:14,,2.0
8a29f351-600e-402b-bf10-28554a84912b,Christine Zavala,Male,80,mbeck@example.com,東南亞式,大豆,關節炎,"['青江菜', '小黃瓜', '蒲瓜']",Intermediate,Medium,Chicken,2022-05-27 05:41:38,,5.0
9fad5522-1069-40c1-91ba-895178fd55e9,Russell Mcmahon,Male,64,charles42@example.net,中式,芥末,糖尿病,"['苦瓜', '馬鈴薯', '大頭菜']",Intermediate,High,Chicken,2023-05-12 13:42:34,,2.0
fc8750fc-0440-469c-a96b-e20b41c00d3a,Erin Hernandez,Male,74,gilesnathan@example.net,東南亞式,堅果,關節炎,"['鮑魚', '蒜頭', '大頭菜', '小黃瓜']",Expert,Low,Eggs,2024-01-25 02:05:34,,2.0
2ed9d500-6e40-4819-bc4d-4de2cc4c1b8f,Ashley Price,Male,54,oneilljasmine@example.org,西式,無,骨質疏鬆症,"['菠菜', '芋頭', '栗子']",Expert,Low,Chicken,2022-12-25 04:17:21,,2.0
b0c07c2c-4ea8-4c50-a327-908b6bf712a5,Crystal Mills,Male,50,osbornepatrick@example.net,歐式,花生,慢性呼吸道疾病,"['韭菜', '玉米筍']",Intermediate,Medium,Chicken,2022-10-03 03:20:20,,2.0
c18b80f1-3e5a-4247-a1a4-5abee60d95b3,Terry Joyce MD,Female,57,david37@example.com,西式,堅果,骨質疏鬆症,['紅蔥頭'],Intermediate,High,Chicken,2023-05-29 18:18:56,,4.0
c40e6469-4770-479a-b1ef-f2aae0fa1889,Jenny Ramos,Female,63,alexis22@example.com,印度式,大豆,慢性呼吸道疾病,"['蟹類', '大頭菜', '蓮藕']",Intermediate,Medium,Rice,2023-03-15 08:46:20,,3.0
43308df0-a4ac-495c-a587-378dfcb38b60,Andrew Dawson,Male,79,keithparker@example.org,中式,大豆,心臟病,"['藜麥', '海鮮']",Expert,Medium,Chicken,2022-11-14 22:17:51,,4.0
1e69f8f0-db60-4992-aadf-38b129e4e0fb,Erica Phillips MD,Male,77,lindajohnson@example.com,歐式,無,關節炎,['菠菜'],Expert,Low,Eggs,2023-05-01 02:46:41,,3.0
c10eb41f-2b0b-4ce4-b7c1-e77d296344dc,John Sutton,Male,62,lozanojohn@example.net,中式,小麥,糖尿病,"['紅蔥頭', '蘆筍', '蓮子', '青江菜', '水果', '鮑魚']",Expert,Medium,Eggs,2023-05-03 19:49:00,,4.0
8825408e-2e3a-4f6f-8bad-38153e8c599f,Vickie Woods,Male,64,uduffy@example.com,歐式,牛奶,糖尿病,"['小黃瓜', '油菜', '菱角']",Intermediate,Low,Eggs,2023-08-03 16:24:34,,2.0
3d7c0a6b-7540-41dc-8ae0-463be5480d67,Cathy Caldwell,Female,52,miranda71@example.net,印度式,小麥,糖尿病,"['海鮮', '葉菜', '魚類']",Expert,Medium,Chicken,2023-06-13 18:22:31,,3.0
4e4c3a12-0658-4719-abd7-a0960d75bc2b,Lisa Zimmerman,Female,62,blopez@example.com,中式,魚,糖尿病,['絲瓜'],Expert,Low,Rice,2024-04-24 20:30:42,,4.0
e859b7aa-b555-45e6-9df6-a37a9677a9df,Michael Hammond,Female,52,jason55@example.org,歐式,大豆,骨質疏鬆症,"['玉米筍', '豆皮', '豬肉']",Beginner,Low,Rice,2024-04-18 12:46:42,,4.0
6a42ea23-d220-43b0-ba24-cbbf696b19d8,Tara Bishop,Female,71,stephanie71@example.com,西式,芹菜,骨質疏鬆症,"['水果', '秋葵', '羊肉']",Intermediate,Low,Eggs,2022-06-27 21:41:24,,5.0
