Vendor ID,Name,Gender,Age,Phone Number,Email Address,Area,Start Time,End Time,Daily Income,Sales Type,Top Selling Products,Product Source,Registration Date,Last Active Time,Rating
910612a3-7b4c-4b66-bc92-91794b12d66c,Barry Copeland,Male,25,582.207.3040,theresa14@example.com,East Jameschester,11:17:05,00:33:48,319.02,Credit Card,Fruits,Imported,2021-04-29,2024-04-16 23:54:17,5
98568afe-290b-45eb-b522-b160795b9f5f,Robert Fuller DDS,Other,38,205-761-6717,pachecosamantha@example.com,West Nicholestad,13:42:19,17:08:12,284.92,Credit Card,Fruits,Wholesale Market,2020-09-25,2024-04-02 23:24:32,2
64fa8fd7-e397-4df5-8a48-df93f3beeb7e,Tyler Lambert,Female,53,998.638.3472,clinejames@example.net,East Paul,13:15:49,16:42:26,153.55,Cash,Herbs,Imported,2022-03-29,2024-04-04 05:47:25,4
9fd9d580-7227-4fc8-ba66-b4c38c5969c9,Brittany Holder,Female,33,683-571-1921x37967,chamberscarmen@example.net,Robertport,01:43:59,00:06:23,54.88,Mobile Payment,Herbs,Imported,2020-12-01,2024-04-12 00:14:27,1
97b25135-328f-4f27-9d6b-98e444f79ddc,Maureen Collins,Male,56,001-866-868-4077x821,zwaters@example.org,North Nicoleborough,22:25:11,19:32:09,168.68,Cash,Organic Produce,Imported,2024-04-15,2024-04-12 15:39:07,3
27832aec-afc7-4b7b-9249-e063de6d60d0,Jeremy Spencer,Other,68,001-393-227-5123x2163,candacegray@example.org,Martinville,15:53:41,20:22:34,406.51,Cash,Organic Produce,Local Farm,2020-11-26,2024-04-10 23:44:04,5
4711a1c1-c260-43bf-bd15-3880d32fbe0a,David Perez,Female,40,3932207146,qjenkins@example.org,Lake Robinchester,15:10:05,20:27:39,416.89,Mobile Payment,Vegetables,Local Farm,2021-10-26,2024-04-02 00:49:12,3
56407049-d03f-4ea0-a3f0-4dca74c99755,Phillip Ross,Other,38,7144295594,whill@example.org,Joshuastad,06:04:29,19:50:47,82.7,Mobile Payment,Organic Produce,Wholesale Market,2022-04-01,2024-04-01 08:50:41,5
c03983e1-bc17-4907-aa42-4101695d0e59,Amanda Gomez,Female,18,+1-415-475-5222,marksmith@example.org,Wandafurt,01:27:38,05:00:03,229.09,Credit Card,Fruits,Wholesale Market,2022-01-02,2024-04-13 15:54:23,5
8be00de4-9c84-432e-b3d1-c1a31e585d90,Kathryn Tucker,Female,33,+1-975-385-9380x44937,hmendoza@example.com,Brittanybury,12:12:26,15:51:42,228.58,Mobile Payment,Vegetables,Imported,2022-05-08,2024-04-06 21:36:18,1
7c562112-3238-4e20-aa69-0a1de8a97681,Jennifer Smith,Male,49,(410)731-2653x7558,deanrogers@example.org,Cooperport,21:17:32,04:54:32,321.44,Credit Card,Herbs,Wholesale Market,2021-10-20,2024-04-07 20:58:34,4
e062db8b-9b16-419e-9b76-e52d5fb6dd15,Chad Cook,Male,64,(809)421-6171x9753,brittany48@example.org,Ericafurt,04:32:13,02:38:11,268.45,Mobile Payment,Vegetables,Imported,2021-09-17,2024-04-03 22:03:28,2
62d56cc9-0c5e-4f49-98c3-caf025e5fe46,Sharon Knox,Male,18,735.713.1103,phyllis78@example.net,Ortizville,01:11:33,10:07:46,314.63,Cash,Herbs,Imported,2020-04-05,2024-04-20 23:56:07,3
cdb675c1-6cec-4fdf-aa61-4ecfde6173c2,Larry Jackson,Female,47,(696)311-0626x3077,lindsay94@example.org,Beardborough,15:00:54,01:26:01,497.4,Credit Card,Organic Produce,Imported,2022-09-07,2024-04-08 10:56:00,1
fd24ef37-d971-4f72-84ec-205d847f9e0a,Lindsay Black,Female,48,351-482-5401x0023,dixonbrian@example.net,Port Brookeview,17:52:59,09:24:47,407.61,Cash,Vegetables,Wholesale Market,2021-02-09,2024-04-17 21:15:33,4
bb9d9008-5d68-4fed-b14f-96ae620412f5,Michael Willis,Female,48,572-558-8571,vcampbell@example.net,North Angelamouth,13:25:45,10:12:02,52.32,Mobile Payment,Organic Produce,Imported,2022-07-17,2024-04-07 18:21:42,1
6287a6f2-075e-4ae2-ae1c-045a89551964,Manuel Gordon,Female,43,001-900-283-6007x02720,ebass@example.org,Smithborough,19:21:27,02:55:18,259.96,Credit Card,Herbs,Wholesale Market,2019-12-09,2024-04-16 10:50:52,4
99c9e36b-07a5-4df0-868d-65ea730d9c7f,Paul Evans,Female,36,906.475.3547,turnerstephanie@example.org,Townsendland,06:35:51,08:25:17,105.43,Credit Card,Vegetables,Local Farm,2020-05-24,2024-04-03 13:48:43,1
2e08676f-f3f9-40be-9535-fb371e9eaee9,Andrew Meadows,Other,28,803.289.7262x8624,daniel75@example.org,West Maryborough,01:33:07,22:05:43,205.53,Credit Card,Herbs,Local Farm,2023-06-06,2024-04-16 06:31:05,3
52e3324a-0081-4575-8880-6dab4e9106d8,Matthew Miller,Other,20,790-876-9105x5659,richard68@example.org,New Sandra,21:48:30,14:15:57,242.03,Cash,Herbs,Local Farm,2023-02-25,2024-04-24 05:39:49,3
61f267c9-2e32-4091-a150-53b96c852a09,Frank Phillips,Other,18,3323407473,melissa12@example.net,North Miranda,20:18:48,20:02:43,222.86,Mobile Payment,Herbs,Wholesale Market,2019-11-22,2024-04-05 08:05:58,4
c5d91ba0-5426-4fbe-9e9a-ca6bcc733ac1,Mariah Gonzalez MD,Other,64,(227)996-8877,gonzalezsteven@example.org,East Adrian,01:31:13,06:42:39,50.29,Cash,Fruits,Wholesale Market,2022-11-28,2024-04-11 16:30:15,1
3f36d8c4-cd54-455b-8439-7cec709085f4,Sarah Wade,Female,19,654-826-6730,joseph55@example.com,Port Ryantown,23:24:26,17:53:29,422.33,Credit Card,Vegetables,Local Farm,2021-09-24,2024-04-10 16:21:48,4
d209c36d-e596-4b6f-b715-f26f202c9412,Lisa Rollins,Female,26,620.943.5942,william53@example.org,Oscarshire,20:38:51,19:47:31,307.8,Mobile Payment,Organic Produce,Imported,2022-05-21,2024-04-14 22:05:27,4
557291f9-804a-4f91-8b77-329f9ad9c7b9,George Harris,Female,55,+1-742-733-3483x85979,annahall@example.org,Santiagoshire,11:33:59,09:29:45,336.1,Credit Card,Herbs,Wholesale Market,2023-06-16,2024-04-14 16:48:19,3
fd312c8d-ce28-4ac2-86a4-f08566413565,Timothy Moore,Female,26,(843)253-3614,mariolewis@example.net,Garyshire,19:02:07,04:06:55,63.82,Mobile Payment,Herbs,Local Farm,2023-01-05,2024-04-03 14:17:38,4
ecd51462-23da-4b22-8258-401bceda5403,Eric Alexander,Other,63,227-719-2645x69254,wclark@example.com,Port Thomasfurt,06:31:50,03:41:01,267.34,Cash,Fruits,Wholesale Market,2023-01-28,2024-04-10 15:25:45,1
a0bb82ed-1fcb-4d9f-a0e9-e825ce9f70bd,Kevin Lee,Male,51,546-449-8803x034,fwilliams@example.net,Donaldfurt,05:38:04,12:51:05,71.62,Cash,Herbs,Wholesale Market,2020-11-27,2024-04-06 05:21:02,2
936f03be-fcf9-4979-a209-6f40192bbdf4,Jessica Vargas,Male,34,531-666-9750x03306,susan78@example.net,New Peterland,04:30:08,13:51:45,319.71,Mobile Payment,Vegetables,Local Farm,2019-10-08,2024-04-07 04:45:14,4
dd0addec-1069-49e0-b9fa-9bb759aca8dd,Christopher Baker,Male,36,939-672-3990x223,michelle82@example.com,Georgeton,07:23:35,19:23:37,126.02,Mobile Payment,Herbs,Wholesale Market,2019-09-01,2024-04-13 03:22:50,4
f6f069eb-a3a4-4d23-af6e-21b2e4a42e46,Kara Fritz,Male,57,+1-300-617-0979x39397,wrose@example.net,Lake Katherinebury,11:45:49,09:09:08,75.74,Cash,Herbs,Imported,2020-02-09,2024-04-01 06:18:52,5
df58b461-2a8f-4dce-8bd2-85b2ead39919,Kelly Johnson,Female,59,976.631.4379x87609,ramosamber@example.com,South Brianbury,00:23:31,14:07:12,217.18,Cash,Organic Produce,Local Farm,2020-09-03,2024-04-09 22:39:05,2
33527973-9158-4f35-a0a1-62836d1fcb4a,Carol Pena,Other,29,838.598.6044x6267,banksedward@example.net,Leebury,17:19:09,16:51:05,318.26,Credit Card,Vegetables,Wholesale Market,2023-07-05,2024-04-19 01:23:07,1
a8df0b2c-0d81-4151-856e-ed479a284a71,John Glenn,Other,49,257.532.2182,matthew68@example.org,Carolynfort,04:34:31,10:39:05,134.48,Mobile Payment,Organic Produce,Local Farm,2021-10-27,2024-04-14 08:44:42,5
755e5f46-7f5d-42d7-943c-845c01aa45d4,Julie Branch,Other,68,001-334-369-2022x60188,brandy08@example.com,Stephanieland,07:16:01,01:27:48,423.3,Cash,Organic Produce,Wholesale Market,2022-08-23,2024-04-04 02:54:54,4
76bcaf93-a91c-4662-b163-8611abca824a,Tyler Adams,Female,68,945.684.2603x335,kathryn93@example.com,West Nicholasstad,07:39:51,02:14:23,331.79,Cash,Herbs,Imported,2023-02-05,2024-04-14 20:58:23,2
8e2a424f-bd4e-4fd5-b157-ebbf289c6cb4,Eileen Robertson,Female,46,266.379.2258,noah54@example.net,Ericaburgh,09:45:06,19:07:31,294.84,Mobile Payment,Herbs,Imported,2023-10-12,2024-04-22 04:43:05,3
176cf26c-7a7e-49be-bcf9-7852fabd4293,Maria Shah,Male,51,(541)816-5942,schwartzstuart@example.org,West Joshua,16:55:31,17:00:19,162.1,Credit Card,Vegetables,Local Farm,2019-05-14,2024-04-24 23:03:22,3
702a3649-fbdb-4f70-9be9-f4e8c0192026,Suzanne Mclaughlin,Female,39,7142605836,ejacobs@example.net,East Ann,12:48:24,22:56:08,473.44,Cash,Vegetables,Imported,2020-08-12,2024-04-09 15:06:01,2
6745c89f-6625-4a1c-a8fa-5bdf8a118036,Charles Rhodes,Female,28,001-549-340-1947x777,hmartin@example.com,Scottmouth,05:40:02,15:06:05,488.34,Cash,Vegetables,Wholesale Market,2020-11-27,2024-04-15 02:22:33,3
a0cd64d4-3e9e-4c26-b555-97b72025b28c,Christine Lee,Male,66,001-392-403-2536,gilbertkara@example.com,Heatherburgh,05:23:08,05:54:46,151.78,Cash,Organic Produce,Imported,2021-07-19,2024-04-10 02:51:04,1
987a267f-6421-40d5-be8f-f719416e0c31,Stanley Merritt,Female,20,753-281-6822x5212,kendra84@example.net,New Brucemouth,18:04:31,01:37:31,136.31,Mobile Payment,Organic Produce,Local Farm,2019-09-03,2024-04-15 20:10:03,1
fd82c7d9-029f-4bd0-91e6-8b79c2c3d540,Justin Mcgee,Other,37,753-852-6720x207,xrodriguez@example.net,Port Holly,23:12:28,23:21:10,156.1,Mobile Payment,Vegetables,Wholesale Market,2019-08-23,2024-04-10 22:40:45,3
581ffbbf-d195-4186-8173-a193aecd33e7,Ray Mcmahon,Other,66,524.634.7081,drichardson@example.org,Martinezstad,21:24:30,18:23:19,215.47,Mobile Payment,Vegetables,Wholesale Market,2021-09-20,2024-04-22 04:13:45,5
4ef4ee73-e818-4f09-ad0d-426fb6d6f837,Beth Gray,Male,19,488.662.1302x936,beckybates@example.com,Cummingstown,22:06:20,21:21:56,222.02,Cash,Fruits,Local Farm,2020-01-22,2024-04-01 12:37:56,2
84bf553a-af43-4964-ae59-e5e2ec6f1750,Alexis Rogers,Female,32,849.555.5504x698,kellyhughes@example.org,Christinemouth,01:01:50,14:42:28,332.32,Credit Card,Herbs,Local Farm,2023-11-12,2024-04-11 05:52:37,1
9808923b-9e5a-483e-8aea-5e5441b62863,Joseph Wilson,Female,62,852.937.7597x37008,juliaritter@example.org,Mooreton,12:52:56,20:21:59,430.3,Cash,Organic Produce,Local Farm,2019-07-07,2024-04-17 14:39:43,2
dbe6a1d5-a05e-4490-8238-813418ca54de,Philip Mendoza,Other,43,8245448801,obrienjames@example.net,New Nicholas,01:13:39,22:45:07,176.27,Credit Card,Organic Produce,Wholesale Market,2019-11-01,2024-04-23 19:00:05,1
0671e31d-0283-4eba-aaeb-f453d36154e5,John Hernandez,Female,58,459.962.8195,mcdonaldalan@example.org,East Tara,16:46:20,00:44:51,93.39,Mobile Payment,Vegetables,Local Farm,2022-10-01,2024-04-22 02:30:37,5
7a732f36-5ee4-40cb-b6ae-d1944b0b2646,Ronnie Edwards,Female,67,615.702.4344x309,xavierjones@example.org,Port Danielside,15:26:46,09:08:51,420.43,Mobile Payment,Herbs,Local Farm,2024-04-23,2024-04-07 22:10:10,4
fbab5f7d-cae4-481d-b220-b310d7b4c68f,Tonya Hines,Other,65,+1-629-788-1018x33892,charrison@example.net,Port Belinda,18:15:46,17:45:18,192.35,Credit Card,Fruits,Wholesale Market,2022-09-23,2024-04-19 06:17:30,3
0aa4a6b2-e0f6-4019-9a56-d8513d9a276b,Terry Warner,Female,36,+1-255-650-7803x2371,keith83@example.org,Nunezhaven,02:51:11,01:26:20,395.78,Credit Card,Fruits,Imported,2023-06-08,2024-04-07 15:43:03,5
9ee49602-96e1-4c9b-825f-689b6328b3b8,Daniel Callahan,Male,60,909.728.2500,ryancarey@example.net,East John,23:05:06,17:40:19,491.87,Mobile Payment,Vegetables,Imported,2020-11-29,2024-04-18 17:36:31,5
44c0487d-2676-4f00-815a-c89524948280,Brooke Hill,Other,57,001-480-414-2722x03108,mcdonaldkristin@example.net,Mosleyport,09:01:59,09:24:05,149.7,Cash,Organic Produce,Wholesale Market,2023-09-01,2024-04-20 00:02:21,1
93fa6100-845b-4ddd-b5aa-cf12171ba89d,Stephanie Dominguez,Other,40,(865)962-8607,mirandadavis@example.net,Lake Josephmouth,04:58:42,03:52:41,449.35,Credit Card,Fruits,Local Farm,2020-08-12,2024-04-25 09:20:32,1
3a114f04-89ec-486f-ada8-150ca94e1542,Ronald Miller,Other,38,860.934.6638x1926,marshamber@example.com,New Jenniferhaven,18:53:56,18:29:14,78.71,Cash,Vegetables,Local Farm,2019-09-20,2024-04-25 08:46:48,2
7ea209a4-0b2f-4c87-89ca-5a49134904d6,Yvonne Strickland,Other,24,+1-876-202-9083x16974,carolyn29@example.net,Port Sherri,11:45:43,19:50:35,137.68,Credit Card,Vegetables,Local Farm,2021-04-13,2024-04-08 00:10:22,5
98a99831-ce3c-4d8d-b79a-327c3e0d8718,Claudia Rogers,Other,42,2052225406,thomas71@example.com,North Jason,01:20:31,20:55:52,349.16,Credit Card,Herbs,Local Farm,2021-12-07,2024-04-24 04:08:31,5
d57cb1bc-e57d-469d-9565-0dd7335b4628,Bryan Patel,Female,19,5652578200,thomassamantha@example.net,Port Kevinside,22:28:53,22:40:53,200.3,Cash,Fruits,Wholesale Market,2023-01-19,2024-04-14 00:17:07,1
f2a0960c-f0bd-4bdf-8a5d-30e165b9d2d5,Nicholas Hall,Other,38,8216397271,jonathan56@example.net,West Bethanyton,08:59:17,03:43:51,75.67,Cash,Organic Produce,Wholesale Market,2019-07-01,2024-04-09 04:13:14,3
6582ae0d-ed9a-4cfd-814c-e4b5bedabc21,Mary Watson,Female,48,(568)749-2391x61171,dboyd@example.net,North Jennifer,02:50:50,17:53:53,200.72,Mobile Payment,Vegetables,Imported,2022-09-04,2024-04-25 07:22:02,4
ed56e30c-cd02-452b-9c2b-d1ef03b3dbb2,Brian Romero,Male,31,870-809-8302x933,amberponce@example.org,Reyesshire,15:34:56,06:25:08,140.26,Mobile Payment,Fruits,Local Farm,2021-07-09,2024-04-12 00:08:04,1
e1ec8491-c4e4-41f7-ad95-3e6a7734c1c5,Haley Baker,Male,39,359-711-6488x345,igibson@example.com,Davisberg,19:21:30,00:57:07,122.82,Credit Card,Vegetables,Local Farm,2023-02-17,2024-04-08 10:31:27,4
19e8c59d-19f1-4f0a-836d-031beffcbe4f,Katrina Solomon,Male,55,001-948-781-5410x55879,jeffgarcia@example.com,Hallhaven,02:26:00,13:40:02,276.48,Cash,Vegetables,Imported,2023-06-02,2024-04-08 08:20:04,1
0962d447-62ce-4363-a001-22288dedf4ad,Donna Thompson,Other,42,948.485.6402x7834,antoniowarren@example.com,Jerrystad,20:43:11,00:43:09,408.41,Credit Card,Vegetables,Local Farm,2023-06-16,2024-04-21 16:44:30,3
38ff240c-f193-4530-a8a3-abc769554b3d,Nicole Terrell,Male,52,+1-772-936-3157x232,hpotter@example.org,Lake Sandraberg,17:45:14,00:45:15,336.88,Credit Card,Organic Produce,Local Farm,2021-11-23,2024-04-20 02:50:16,4
6cec893d-2719-46d2-9986-85c0cace19f7,Jessica Rogers,Female,31,+1-456-885-8475x776,jamessarah@example.net,Lake Jessica,10:51:03,07:02:43,165.38,Credit Card,Vegetables,Local Farm,2020-01-04,2024-04-21 07:34:09,3
6ee9938a-9823-450c-9158-501fca1ffbd6,Nicole Ellis,Female,26,733.491.4514x79624,ithompson@example.net,Johnsonberg,13:39:55,23:36:08,378.17,Cash,Vegetables,Local Farm,2024-03-04,2024-04-08 00:04:20,4
595cd9c2-9e2a-48cf-af08-9261d68d17dc,Leroy Edwards,Female,38,387-234-7552,paulespinoza@example.org,Courtneyshire,08:59:08,04:36:10,434.05,Mobile Payment,Fruits,Wholesale Market,2019-07-09,2024-04-02 02:35:11,3
12f5a7a6-0951-474f-a5ec-87c9e72f1ee1,Ralph Turner,Female,20,(517)509-2337x3654,toddshannon@example.net,Williamport,01:58:39,15:02:45,245.67,Cash,Vegetables,Local Farm,2024-01-22,2024-04-15 14:45:15,5
1629d6f9-6e32-4d68-ba33-58ba01a5641d,Amber Mckay,Female,51,(666)433-5911,imarshall@example.net,Port Antonio,07:11:44,22:32:15,411.96,Credit Card,Organic Produce,Imported,2024-03-23,2024-04-20 03:47:20,3
a34982a7-2cea-4543-9e90-d16fe5e2931c,Michael Fisher,Female,55,001-909-675-3501x5841,katherine10@example.net,Port Michaelberg,15:17:47,21:05:58,100.16,Mobile Payment,Herbs,Imported,2021-11-23,2024-04-03 16:29:58,4
76859b3e-3398-4305-a0c7-91ba8f15ec64,Catherine Ibarra,Other,21,+1-612-281-1816x10835,mccoyedward@example.org,Christophershire,14:38:40,11:43:09,433.73,Cash,Organic Produce,Local Farm,2023-03-09,2024-04-21 00:02:08,3
9058d700-7237-4d1e-9bde-6348080a0aa7,Nathan Webb,Female,31,001-970-538-5051x396,jparker@example.org,Gatesmouth,17:10:58,21:34:57,444.15,Cash,Herbs,Imported,2021-11-02,2024-04-08 09:42:36,3
cadb10de-8ff2-41d3-8753-c1374436bb0c,Rebecca Glenn,Female,63,(797)782-2077x59105,macdonaldchristine@example.net,West Kevintown,16:51:56,20:09:56,211.14,Mobile Payment,Herbs,Imported,2019-10-17,2024-04-06 10:23:46,2
6e5de785-af99-48e0-8bb5-c9c04d273adf,Sara Lucas,Female,33,(390)964-5617x825,daviddickerson@example.org,Brianmouth,08:56:14,17:50:19,208.71,Credit Card,Organic Produce,Imported,2023-04-10,2024-04-18 12:48:21,1
4d9463fe-9e8e-462b-ba84-b428ff4bff63,Sean Rogers,Male,61,+1-616-462-5073x81670,pclark@example.com,Garyburgh,02:57:59,16:24:33,323.61,Mobile Payment,Vegetables,Imported,2020-02-21,2024-04-01 19:54:35,3
96e57365-3f6c-449d-982c-c68f01de7b01,Melinda Taylor,Male,67,(232)728-6851x616,conwayjessica@example.org,South Yolandaberg,19:03:01,18:44:43,348.9,Credit Card,Fruits,Local Farm,2020-05-01,2024-04-04 19:11:56,2
5f1a2c1f-2f45-4f6f-be72-77ae1bab6c08,Andrea Williams,Male,29,989-951-4557,dgarcia@example.net,Lake Seanhaven,23:15:34,01:04:31,157.08,Credit Card,Organic Produce,Local Farm,2023-03-13,2024-04-13 05:01:08,2
13818f07-e4dc-4df6-beb0-eec17f85a75c,Melanie Bradley,Male,58,(373)387-1030,fgomez@example.org,Lake Kimberlyberg,16:35:47,18:53:43,87.21,Mobile Payment,Organic Produce,Imported,2023-03-23,2024-04-12 14:26:04,2
b4692f82-3e39-4865-b26c-b24b1cabd26f,Brandi Payne,Other,42,001-440-915-6715x1228,lopezlauren@example.org,Hamptonview,19:43:19,18:50:22,94.27,Credit Card,Organic Produce,Wholesale Market,2019-08-19,2024-04-08 11:22:45,2
4cc72c73-1e93-4721-a52d-863836219512,Jennifer Adams,Male,47,274.384.5645x068,emilycruz@example.org,Port Shannon,19:12:22,23:27:36,62.19,Mobile Payment,Organic Produce,Local Farm,2022-02-28,2024-04-04 05:38:38,5
dd5b5310-cddf-41f7-87f2-a0767d029644,Jeremiah Bell,Female,32,850-527-8119,barmstrong@example.org,East Brooke,07:30:50,09:06:12,497.72,Credit Card,Vegetables,Wholesale Market,2022-06-15,2024-04-19 00:24:10,3
60647c96-42f3-4347-afbf-ec89e042019d,Jessica Rodriguez MD,Male,40,+1-695-612-7629,perrykelli@example.org,Marystad,07:38:06,03:52:37,382.1,Credit Card,Fruits,Wholesale Market,2022-09-02,2024-04-11 13:42:00,2
3f49405d-d343-43ad-98e6-35bc6f2e8de8,Steven Tate DVM,Female,64,851.695.7839,morenoyvonne@example.com,Port Eduardo,18:10:34,19:27:49,277.26,Cash,Vegetables,Wholesale Market,2019-07-05,2024-04-22 04:51:32,3
7ecc95f9-351c-4732-a369-7e9614e77f00,Angela Young,Male,41,001-649-372-5086x237,claytonramos@example.org,New Jamesport,16:25:38,17:59:15,257.76,Mobile Payment,Vegetables,Imported,2020-06-11,2024-04-02 21:34:54,4
82bcf8b3-bb50-4fce-9251-85769cf48b43,Angela Fleming,Other,52,986.907.9484x47826,jessicamorgan@example.net,Brandonmouth,06:12:36,11:24:29,148.13,Credit Card,Vegetables,Imported,2023-05-12,2024-04-04 10:31:32,1
c9afd5b7-6607-409d-8e93-2e0c3405bc5a,Jorge Rivera,Female,29,500-390-0833x766,nathaniel44@example.com,Obrienhaven,19:24:17,17:07:58,167.72,Mobile Payment,Organic Produce,Wholesale Market,2022-06-03,2024-04-25 22:17:45,4
f5cb68ba-1d1a-4aa1-9035-6c96297e9a68,Andrew Massey,Other,59,+1-347-338-2149x6757,brookebrewer@example.net,Kellyview,22:17:53,07:24:52,234.59,Credit Card,Fruits,Wholesale Market,2020-09-13,2024-04-07 01:30:11,3
751fa4e4-09a5-422f-a6e1-5362ef6bae82,Michelle Knight,Male,37,694-612-8085,janetrobinson@example.org,South Ashley,13:26:34,02:27:33,85.62,Credit Card,Fruits,Imported,2020-12-03,2024-04-15 13:15:59,4
b299101f-a2ee-462e-b584-b44278a2a7af,Ariel Clark,Other,35,(859)481-9116x919,yatesbradley@example.com,Victorialand,12:31:09,06:32:51,133.52,Cash,Fruits,Wholesale Market,2020-03-25,2024-04-16 05:09:38,5
f8c9581c-6e06-473a-a3c1-60cc1a94aee7,Kurt Morse,Male,23,7389101368,taylorapril@example.com,Hartland,00:21:02,05:06:22,264.54,Mobile Payment,Fruits,Imported,2020-04-28,2024-04-04 03:32:32,3
6b82726e-4370-4616-a8c3-acd191b10020,Eric Russell,Male,55,369.523.9998,james26@example.net,Robertstad,00:49:29,04:05:14,271.43,Mobile Payment,Herbs,Imported,2021-08-22,2024-04-08 11:25:41,1
8b20213e-a1db-49b0-8048-67879f437a5f,Gloria Harris MD,Male,26,491-611-6677x8887,trangabrielle@example.org,Amandashire,00:48:22,21:29:28,135.79,Cash,Herbs,Local Farm,2024-02-18,2024-04-24 11:23:00,4
755a881d-db52-42b3-80f1-7b44af8e0a12,Melissa Peterson,Female,48,3876459965,gaykaren@example.org,Simmonsfurt,22:10:37,02:34:45,305.2,Cash,Organic Produce,Local Farm,2020-02-18,2024-04-08 13:50:58,5
6452d7cf-a491-4769-99b9-74e432fbe250,Tyler Scott,Other,69,(870)506-1434,brandon79@example.org,Josephville,22:50:45,22:00:15,400.22,Credit Card,Organic Produce,Imported,2020-09-16,2024-04-15 04:15:01,3
0787e3aa-ab6d-43b5-a081-137a4b925050,Thomas Williams,Female,56,973-232-1454x8879,tmoore@example.org,Port Brianfort,00:49:20,20:08:13,244.72,Credit Card,Fruits,Imported,2024-03-29,2024-04-11 20:43:30,2
000696ba-7b8d-4101-acef-880dc3ed29fb,Brian Lane,Female,50,899.735.2332,susan95@example.org,Port Kristinemouth,06:59:20,20:27:21,485.0,Credit Card,Fruits,Wholesale Market,2023-07-05,2024-04-13 00:03:16,4
b44e3cd8-7ad3-4856-b42d-dae70557b720,Michael Sellers,Other,54,001-326-297-6356x8734,vmendez@example.org,North Roberthaven,20:01:56,01:53:15,325.4,Cash,Herbs,Local Farm,2022-08-28,2024-04-05 14:54:36,5
d19c1d1d-be70-4387-8ffd-18c2b14dbe9e,Jessica Dawson,Female,61,001-542-411-7348x35319,kgarcia@example.net,Melissahaven,11:36:46,20:35:40,345.2,Mobile Payment,Organic Produce,Wholesale Market,2021-04-18,2024-04-25 07:30:07,3
fb8d873c-20e1-4449-b46b-edd0f7cb0e29,William Johnson,Female,57,+1-905-826-4107x97816,greendiane@example.com,Lake Angela,03:37:29,03:37:27,481.35,Mobile Payment,Fruits,Local Farm,2019-07-31,2024-04-25 20:23:19,5
7bda72ef-dda3-4233-a241-6203d7f62102,Keith Porter,Male,70,001-984-539-8310x59075,criley@example.com,New Michael,06:05:35,14:27:44,245.33,Mobile Payment,Herbs,Wholesale Market,2021-11-28,2024-04-24 14:13:33,4
833b36d4-ae2f-4ff9-a645-c0230a5e7a8d,Katherine Harris,Other,54,652.705.6573x474,eric64@example.com,West Williamport,09:53:10,21:00:11,59.52,Mobile Payment,Vegetables,Imported,2023-09-26,2024-04-11 07:38:15,3
1dbbcd12-1e12-43aa-8203-43d5c8c81fc6,Amy Barber,Other,18,+1-776-333-0890,sjimenez@example.net,Wallaceberg,00:42:25,21:52:35,382.17,Cash,Herbs,Imported,2020-12-31,2024-04-12 11:05:12,3
d38bba17-6747-45da-820f-ad499cc4b87a,Stacey Young,Male,70,001-278-444-9688x981,whiterickey@example.org,Nicholasberg,08:12:38,00:13:04,113.39,Cash,Vegetables,Local Farm,2023-02-15,2024-04-20 18:58:02,2
83ba224f-78bb-4c16-8548-7eae22609862,Elizabeth Rodriguez,Male,64,770.921.6768x426,jsanders@example.org,Lake Kimberlybury,21:56:26,11:03:42,225.26,Credit Card,Fruits,Imported,2023-12-08,2024-04-04 22:30:29,4
e2b5c5d4-b89b-4890-b198-33f8586cc953,Ashley Howard,Male,65,(683)882-8622,vincentprice@example.com,Miguelmouth,08:03:16,09:16:12,245.48,Credit Card,Vegetables,Local Farm,2021-05-05,2024-04-06 15:32:25,1
63fb2d2f-b4c6-4d3c-bd90-5d1d89f590ef,Jason Mclaughlin,Male,65,001-715-796-9106x6465,marksmith@example.net,New Matthew,13:31:36,01:57:33,68.06,Mobile Payment,Organic Produce,Imported,2023-12-20,2024-04-09 12:11:24,1
fb713bc4-2604-42b4-acaf-9e768ba8109e,Tyler Jones,Other,67,343-245-7286x64767,glensandoval@example.org,Randyfurt,16:29:09,17:30:59,95.99,Credit Card,Vegetables,Local Farm,2021-07-03,2024-04-23 04:56:41,5
c2955caa-b025-415a-80e1-37b486818169,Jeremy Allen,Female,58,001-919-965-7418x64184,joshuasoto@example.com,West Lisa,18:01:25,19:47:39,436.77,Credit Card,Vegetables,Imported,2022-03-13,2024-04-14 18:18:50,4
7840ee5b-034c-4c85-b609-7d818de3bbbf,Tracy Maldonado,Other,70,(640)557-9754,christina05@example.com,Murphyfort,23:36:38,05:28:20,257.53,Credit Card,Fruits,Wholesale Market,2021-12-05,2024-04-16 23:32:58,2
4929bbb8-09dd-4ed6-9e7f-b26cdab343cb,Kerry Anderson,Female,31,+1-430-204-3648,mcummings@example.com,East Lindsey,01:33:01,15:46:12,471.92,Cash,Organic Produce,Local Farm,2021-08-27,2024-04-24 04:03:55,3
d86a063b-7650-4f29-9163-e445967683e3,Michael Allen,Female,29,287.231.3962x194,fordmatthew@example.net,Grayhaven,06:26:02,07:52:36,441.51,Cash,Herbs,Wholesale Market,2021-03-30,2024-04-09 07:41:07,1
